Id,SalePrice
1705,178573.34
1706,135457.23
1707,157745.67
1708,147009.73
1709,191237.8
1710,170699.31
1711,188324.39
1712,178751.92
1713,165167.3
1714,115573.875
1715,166568.48
1716,120843.82
1717,136116.08
1718,89100.195
1719,147333.92
1720,115479.59
1721,91349.734
1722,69393.195
1723,84833.664
1724,184771.33
1725,192749.33
1726,115013.83
1727,112663.94
1728,103008.695
1729,106272.63
1730,93667.26
1731,149773.48
1732,117113.6
1733,150326.8
1734,106851.37
1735,84370.49
1736,145173.6
1737,116626.625
1738,120723.984
1739,100350.48
1740,190523.95
1741,178965.02
1742,111859.75
1743,120756.24
1744,36265.15
1745,66091.95
1746,65844.234
1747,118069.13
1748,109359.93
1749,136971.98
1750,150224.47
1751,153211.34
1752,151950.75
1753,123774.27
1754,107050.82
1755,131152.58
1756,126965.04
1757,157170.02
1758,120161.14
1759,137609.86
1760,105724.35
1761,114612.4
1762,100707.51
1763,119235.945
1764,128136.79
1765,101168.38
1766,98131.99
1767,106216.05
1768,122580.26
1769,122653.51
1770,115300.07
1771,142340.5
1772,117984.9
1773,122227.48
1774,74421.85
1775,138018.64
1776,157035.95
1777,180841.61
1778,110826.266
1779,109704.07
1780,105694.516
1781,138508.05
1782,165934.16
1783,88199.76
1784,203754.05
1785,135111.39
1786,180672.86
1787,101081.51
1788,188944.84
1789,158173.62
1790,174418.27
1791,53466.72
1792,143144.42
1793,120632.37
1794,111067.77
1795,115211.9
1796,102875.6
1797,168403.27
1798,130354.65
1799,184685.3
1800,143637.34
1801,193951.39
1802,186845.67
1803,123840.77
1804,86790.88
1805,152535.39
1806,191695.53
1807,190276.8
1808,184692.6
1809,139122.78
1810,165225.98
1811,158617.98
1812,208558.52
1813,183970.5
1814,159603.58
1815,239243.42
1816,166345.86
1817,120294.97
1818,133628.6
1819,144853.42
1820,192690.95
1821,170829.22
1822,129648.87
1823,210698.62
1824,139679.17
1825,155442.23
1826,153250.03
1827,178564.05
1828,190295.25
1829,169829.55
1830,163677.17
1831,203534.86
1832,109272.39
1833,139483.95
1834,149094.86
1835,178953.95
1836,196419.89
1837,168298.3
1838,217064.16
1839,186137.28
1840,78115.49
1841,78236.85
1842,50326.11
1843,129595.23
1844,109034.89
1845,135248.72
1846,113218.586
1847,107024.52
1848,207501.2
1849,99559.43
1850,150897.17
1851,106759.7
1852,138159.03
1853,94517.61
1854,105126.195
1855,65415.875
1856,151362.27
1857,117983.63
1858,115665.234
1859,116446.52
1860,57471.914
1861,116746.7
1862,103726.6
1863,83210.05
1864,83210.24
1865,205618.7
1866,196650.77
1867,169809.73
1868,196218.33
1869,164557.97
1870,187408.05
1871,175377.05
1872,163472.33
1873,147222.2
1874,93313.88
1875,133059.58
1876,150942.64
1877,171792.42
1878,160009.45
1879,100379.88
1880,136240.48
1881,176015.3
1882,187987.6
1883,147459.94
1884,153838.11
1885,152958.67
1886,181900.02
1887,157265.52
1888,175051.53
1889,140460.81
1890,99127.54
1891,52045.543
1892,176768.94
1893,148355.84
1894,102209.33
1895,128689.67
1896,162265.52
1897,138000.8
1898,201586.34
1899,131119.94
1900,188904.7
1901,161314.25
1902,113434.09
1903,102847.88
1904,127496.414
1905,85403.37
1906,155275.11
1907,51658.938
1908,8320.078
1909,74.798676
1910,74.798676
1911,92017.1
1912,31183.77
1913,133419.8
1914,195297.2
1915,154093.27
1916,182641.67
1917,119575.52
1918,123128.37
1919,85109.83
1920,103777.18
1921,179434.31
1922,165880.47
1923,83908.63
1924,120704.72
1925,150774.05
1926,186760.23
1927,143732.27
1928,122047.664
1929,126997.24
1930,132753.27
1931,91410.58
1932,95680.41
1933,14597.814
1934,112447.12
1935,117844.945
1936,147755.28
1937,119234.445
1938,127118.43
1939,127303.805
1940,143921.2
1941,112266.34
1942,134223.27
1943,134356.67
1944,186496.64
1945,197685.05
1946,94510.945
1947,102003.82
1948,13118.604
1949,149394.89
1950,106501.71
1951,141855.62
1952,92902.18
1953,130694.414
1954,109810.07
1955,104168.51
1956,67807.46
1957,147448.8
1958,198222.39
1959,70355.54
1960,141906.64
1961,136948.95
1962,153477.19
1963,139083.34
1964,142236.81
1965,64659.105
1966,70979.58
1967,178096.86
1968,164080.7
1969,199497.02
1970,188416.8
1971,196540.66
1972,200089.34
1973,180115.56
1974,187254.0
1975,172208.48
1976,190390.36
1977,189450.6
1978,193531.98
1979,192780.14
1980,166622.67
1981,193044.75
1982,149340.3
1983,150618.2
1984,108423.38
1985,185473.1
1986,163550.61
1987,113370.76
1988,159479.03
1989,158107.14
1990,170985.22
1991,190925.17
1992,186427.08
1993,151516.67
1994,172555.61
1995,131328.02
1996,66604.74
1997,190291.08
1998,206922.48
1999,182287.61
2000,206546.3
2001,130390.73
2002,161393.5
2003,187699.83
2004,220110.86
2005,125501.37
2006,175328.05
2007,182444.38
2008,176114.92
2009,140731.4
2010,187200.88
2011,88634.26
2012,136648.95
2013,170323.05
2014,166126.98
2015,186156.38
2016,159713.98
2017,145544.48
2018,90877.99
2019,159451.14
2020,162390.66
2021,130482.664
2022,63779.945
2023,150623.03
2024,182768.52
2025,140178.44
2026,138942.6
2027,114109.48
2028,102841.66
2029,82112.06
2030,177365.77
2031,195420.58
2032,175580.58
2033,196027.48
2034,130248.21
2035,146405.28
2036,123158.23
2037,105232.484
2038,131766.72
2039,117917.48
2040,100979.05
2041,19423.43
2042,146033.89
2043,141072.7
2044,106139.625
2045,91209.445
2046,108453.37
2047,122141.195
2048,139791.48
2049,116367.73
2050,144852.2
2051,129658.17
2052,123145.9
2053,103457.03
2054,202824.64
2055,69811.41
2056,143501.45
2057,122693.77
2058,95821.04
2059,127101.48
2060,136216.6
2061,99386.29
2062,140434.73
2063,120858.13
2064,141042.08
2065,144286.83
2066,102078.164
2067,91280.805
2068,136959.31
2069,199212.86
2070,178218.05
2071,129956.47
2072,147655.23
2073,132130.23
2074,73236.3
2075,103567.88
2076,156548.36
2077,99428.93
2078,164177.42
2079,158192.77
2080,181512.36
2081,172984.75
2082,152940.02
2083,147657.61
2084,169099.61
2085,132140.12
2086,103771.65
2087,165469.05
2088,177036.52
2089,178367.73
2090,183183.39
2091,214608.5
2092,179306.4
2093,198545.16
2094,161607.53
2095,45456.812
2096,231610.95
2097,204520.36
2098,162443.05
2099,197079.27
2100,162660.84
2101,207418.73
2102,158574.64
2103,186026.6
2104,119789.76
2105,142639.2
2106,186322.08
2107,131975.52
2108,151817.2
2109,174234.78
2110,156556.77
2111,141932.78
2112,178363.4
2113,210701.14
2114,218081.55
2115,143776.84
2116,176212.66
2117,176676.95
2118,161931.25
2119,185096.8
2120,163364.98
2121,86783.95
2122,152066.9
2123,210799.27
2124,156919.12
2125,170373.3
2126,94312.23
2127,146988.11
2128,165457.89
2129,27312.928
2130,164235.55
2131,178207.52
2132,199272.78
2133,128696.74
2134,155892.67
2135,56236.617
2136,118078.86
2137,129300.16
2138,131248.83
2139,159009.03
2140,101026.445
2141,106502.42
2142,115622.09
2143,73674.445
2144,168959.8
2145,98869.38
2146,108881.88
2147,72590.82
2148,144824.89
2149,72315.65
2150,112407.45
2151,144518.8
2152,58531.82
2153,102982.33
2154,124911.34
2155,77617.73
2156,153021.08
2157,177817.36
2158,188645.7
2159,170429.11
2160,163002.16
2161,185892.83
2162,164936.53
2163,208756.16
2164,209486.17
2165,88841.555
2166,85376.13
2167,172923.89
2168,161878.58
2169,178827.31
2170,146275.34
2171,130352.07
2172,133800.47
2173,78490.55
2174,174723.22
2175,199057.27
2176,206908.89
2177,174409.52
2178,168861.95
2179,143593.28
2180,21181.729
2181,146749.47
2182,170606.7
2183,157996.86
2184,140518.39
2185,55298.242
2186,140561.17
2187,127909.93
2188,106276.34
2189,36603.043
2190,167322.7
2191,194837.17
2192,154445.48
2193,156148.16
2194,209461.44
2195,111032.69
2196,149835.14
2197,173154.36
2198,99004.57
2199,136707.06
2200,188846.52
2201,127341.875
2202,128423.96
2203,99507.38
2204,127424.945
2205,186479.67
2206,102730.19
2207,91101.46
2208,50945.812
2209,61142.83
2210,109.71474
2211,173429.39
2212,159443.86
2213,184689.97
2214,70846.23
2215,183526.58
2216,96257.3
2217,76266.11
2218,213873.86
2219,120751.75
2220,178053.52
2221,154220.62
2222,128824.375
2223,160528.44
2224,135932.52
2225,103328.836
2226,126228.48
2227,162068.47
2228,170790.48
2229,179032.77
2230,90468.05
2231,177052.0
2232,69513.016
2233,103965.74
2234,174999.92
2235,153184.78
2236,163929.84
2237,207545.19
2238,43801.46
2239,63728.516
2240,123722.29
2241,46084.246
2242,64668.35
2243,82841.9
2244,121540.164
2245,112794.52
2246,118189.41
2247,113608.055
2248,117707.32
2249,135148.02
2250,146398.61
2251,141914.98
2252,119883.68
2253,106112.76
2254,128370.836
2255,127774.14
2256,123880.12
2257,136295.02
2258,129453.88
2259,138413.38
2260,61357.39
2261,123396.15
2262,140830.47
2263,190183.8
2264,212766.86
2265,40173.914
2266,162532.56
2267,197177.11
2268,48029.156
2269,119612.92
2270,123104.01
2271,121856.23
2272,115404.6
2273,130463.164
2274,120044.4
2275,119490.59
2276,139276.92
2277,124762.31
2278,148046.23
2279,96755.664
2280,148960.77
2281,72083.414
2282,86947.95
2283,147110.3
2284,100945.984
2285,71667.77
2286,162995.58
2287,208937.86
2288,181111.06
2289,204207.2
2290,224206.4
2291,176730.33
2292,196675.3
2293,211113.39
2294,178524.42
2295,251160.45
2296,164168.05
2297,204115.44
2298,150123.73
2299,200048.05
2300,185802.0
2301,202543.11
2302,185979.64
2303,166399.2
2304,182249.03
2305,181565.61
2306,166106.95
2307,176920.03
2308,110513.8
2309,161760.12
2310,160757.44
2311,141850.23
2312,151047.2
2313,152078.98
2314,158943.23
2315,170167.48
2316,157240.69
2317,140157.45
2318,187001.7
2319,174326.81
2320,161439.64
2321,188961.55
2322,174672.69
2323,168243.17
2324,145992.17
2325,181953.98
2326,140036.02
2327,160937.27
2328,171223.17
2329,146635.36
2330,141037.14
2331,220151.02
2332,193733.7
2333,181101.97
2334,168706.66
2335,172937.39
2336,192442.12
2337,124328.85
2338,169372.2
2339,145441.48
2340,218970.8
2341,158497.1
2342,180299.42
2343,184522.11
2344,153983.42
2345,159035.14
2346,170056.67
2347,161591.02
2348,190982.83
2349,137709.12
2350,150724.47
2351,167126.86
2352,183652.38
2353,146711.62
2354,88190.82
2355,93878.6
2356,99890.66
2357,164132.61
2358,162044.78
2359,89723.93
2360,143127.9
2361,144129.02
2362,141214.45
2363,76171.62
2364,56989.734
2365,174841.92
2366,193337.08
2367,202336.94
2368,183060.52
2369,190574.73
2370,88482.76
2371,107921.734
2372,106019.23
2373,138354.2
2374,143849.58
2375,102876.55
2376,119802.14
2377,106314.31
2378,71851.56
2379,121476.71
2380,113811.02
2381,121826.87
2382,97635.445
2383,150886.78
2384,148424.55
2385,138847.64
2386,145540.3
2387,128411.86
2388,151707.98
2389,132618.73
2390,91044.46
2391,111960.836
2392,122786.76
2393,75308.484
2394,159603.58
2395,102200.31
2396,129187.984
2397,109160.23
2398,140212.89
2399,165116.6
2400,233315.89
2401,143755.73
2402,133804.7
2403,126117.74
2404,115129.29
2405,97922.65
2406,117194.22
2407,112870.98
2408,77067.195
2409,137131.67
2410,126265.36
2411,160774.36
2412,94973.18
2413,139352.08
2414,111292.9
2415,109451.01
2416,154775.44
2417,151133.02
2418,135684.86
2419,135244.98
2420,155652.67
2421,100013.06
2422,160670.8
2423,173600.73
2424,138828.48
2425,62929.008
2426,148071.77
2427,149259.83
2428,92964.914
2429,157690.02
2430,132499.8
2431,131473.69
2432,110774.12
2433,136641.3
2434,119944.914
2435,139023.69
2436,139818.98
2437,169231.1
2438,144415.14
2439,179901.8
2440,183278.0
2441,197840.8
2442,198724.42
2443,100480.49
2444,180295.36
2445,234041.3
2446,167510.3
2447,83926.59
2448,181213.4
2449,187687.22
2450,159481.12
2451,139976.98
2452,162031.72
2453,174815.27
2454,130360.445
2455,181617.14
2456,156537.61
2457,188610.58
2458,120829.41
2459,131200.9
2460,119933.18
2461,186667.27
2462,180775.33
2463,169960.61
2464,163479.58
2465,153252.78
2466,127861.0
2467,142447.45
2468,187915.48
2469,199380.05
2470,92594.37
2471,50694.875
2472,168433.8
2473,147193.75
2474,194873.36
2475,126373.13
2476,169814.97
2477,131337.36
2478,115747.99
2479,176651.64
2480,151280.3
2481,135557.52
2482,86984.2
2483,137576.22
2484,156667.86
2485,137445.14
2486,127706.33
2487,51472.26
2488,140821.92
2489,101193.555
2490,143519.11
2491,192544.69
2492,71918.47
2493,104849.51
2494,124041.96
2495,175651.03
2496,25159.54
2497,112253.71
2498,158846.02
2499,166319.7
2500,41536.08
2501,129066.66
2502,139087.2
2503,226477.89
2504,92637.664
2505,89863.04
2506,196696.52
2507,197391.52
2508,204497.95
2509,184763.98
2510,172087.27
2511,142438.81
2512,154360.1
2513,161204.61
2514,66949.65
2515,90569.555
2516,132504.67
2517,83251.445
2518,94298.29
2519,191451.83
2520,183433.86
2521,162197.2
2522,183894.17
2523,104002.234
2524,114162.58
2525,135068.61
2526,79773.086
2527,102002.71
2528,41610.586
2529,63683.047
2530,123747.69
2531,143732.27
2532,169581.44
2533,167031.7
2534,153095.64
2535,186934.78
2536,150724.92
2537,173157.42
2538,171256.31
2539,164931.3
2540,156051.08
2541,143637.48
2542,152057.36
2543,127685.836
2544,139822.48
2545,159697.34
2546,99024.95
2547,113962.9
2548,75965.836
2549,101527.836
2550,173461.27
2551,65898.555
2552,116229.79
2553,157315.62
2554,163621.39
2555,159644.64
2556,173390.89
2557,135786.58
2558,114642.664
2559,133974.6
2560,196041.64
2561,153336.02
2562,128483.234
2563,189677.39
2564,95707.48
2565,109919.42
2566,103217.83
2567,119365.86
2568,75551.6
2569,43752.055
2570,2178.736
2571,99928.336
2572,74.798676
2573,82742.02
2574,39282.207
2575,144043.27
2576,111967.68
2577,119495.29
2578,222758.52
2579,197072.75
2580,206496.62
2581,117276.79
2582,126052.195
2583,140674.5
2584,44061.14
2585,162705.72
2586,168481.05
2587,131231.84
2588,130452.46
2589,117493.86
2590,152732.5
2591,87724.414
2592,156327.89
2593,173329.95
2594,74607.68
2595,135569.42
2596,190816.8
2597,136279.55
2598,189586.77
2599,34777.945
2600,48339.86
2601,83678.35
2602,127688.14
2603,117475.57
2604,105736.29
2605,101897.32
2606,117731.8
2607,134265.47
2608,22453.092
2609,93100.7
2610,143547.23
2611,59038.227
2612,99480.01
2613,152225.8
2614,150676.52
2615,101332.086
2616,105692.836
2617,81244.13
2618,52613.914
2619,107348.84
2620,133393.66
2621,133705.78
2622,123316.87
2623,176440.72
2624,237340.11
2625,163843.08
2626,131258.77
2627,100781.85
2628,124589.96
2629,219688.89
2630,221619.55
2631,235727.67
2632,197925.81
2633,160649.39
2634,187842.86
2635,123745.88
2636,127075.586
2637,100448.68
2638,188746.4
2639,124274.086
2640,151134.42
2641,173711.31
2642,93921.92
2643,118939.414
2644,102037.914
2645,140595.97
2646,150861.89
2647,134396.55
2648,49995.8
2649,138283.55
2650,72234.68
2651,79791.96
2652,209875.05
2653,173626.02
2654,174358.92
2655,186237.08
2656,201699.62
2657,200977.52
2658,185376.89
2659,176667.31
2660,189029.62
2661,212632.0
2662,170651.8
2663,200118.5
2664,150437.95
2665,184522.61
2666,183536.52
2667,170099.17
2668,165679.4
2669,170347.6
2670,205063.95
2671,166584.33
2672,194231.44
2673,181663.02
2674,153913.0
2675,183369.31
2676,171351.33
2677,137646.53
2678,187586.64
2679,202247.06
2680,186388.23
2681,216629.62
2682,188379.73
2683,155974.98
2684,181050.14
2685,151176.27
2686,185382.5
2687,205668.6
2688,149046.8
2689,161395.17
2690,194158.4
2691,154953.52
2692,77040.72
2693,180975.36
2694,75297.42
2695,165912.89
2696,168487.33
2697,143665.31
2698,127109.85
2699,138720.02
2700,130375.92
2701,121030.68
2702,109451.29
2703,111689.305
2704,154085.33
2705,3241.6584
2706,129726.336
2707,113280.75
2708,145359.31
2709,174025.7
2710,125232.11
2711,34383.867
2712,162867.73
2713,129694.05
2714,103285.77
2715,111369.39
2716,160927.12
2717,102528.0
2718,157116.55
2719,31387.46
2720,131529.92
2721,136104.2
2722,92208.38
2723,130476.99
2724,132196.23
2725,129784.164
2726,138402.61
2727,79856.945
2728,124376.83
2729,129062.59
2730,132953.88
2731,149987.92
2732,141719.95
2733,125911.234
2734,84632.37
2735,118180.17
2736,134027.77
2737,182164.53
2738,114274.76
2739,164448.36
2740,114696.4
2741,111121.71
2742,89395.234
2743,120366.29
2744,103461.64
2745,116958.38
2746,110656.36
2747,112524.086
2748,133110.62
2749,130700.85
2750,146189.44
2751,135548.98
2752,22234.893
2753,112372.38
2754,76431.35
2755,119907.96
2756,153342.62
2757,186939.88
2758,212898.33
2759,141579.72
2760,148217.06
2761,170168.58
2762,126662.43
2763,104063.22
2764,69757.08
2765,95326.055
2766,148325.08
2767,178898.67
2768,148807.42
2769,126187.336
2770,147715.19
2771,168990.19
2772,168459.89
2773,105090.35
2774,159187.48
2775,204485.98
2776,172500.67
2777,145332.05
2778,188762.73
2779,159671.27
2780,207844.27
2781,204004.47
2782,138073.97
2783,208902.23
2784,154876.06
2785,136299.69
2786,214120.67
2787,168542.67
2788,177988.88
2789,150798.77
2790,191808.42
2791,121668.195
2792,184687.73
2793,178920.92
2794,142367.58
2795,192620.95
2796,189201.67
2797,93919.87
2798,131403.28
2799,149534.7
2800,181038.7
2801,154199.11
2802,161688.64
2803,132117.89
2804,135352.81
2805,187235.27
2806,154445.86
2807,37255.17
2808,146237.77
2809,155340.31
2810,124275.1
2811,138197.75
2812,139284.17
2813,58667.21
2814,90291.85
2815,196255.58
2816,104352.55
2817,92986.664
2818,119155.625
2819,40078.34
2820,116060.31
2821,135034.34
2822,70549.46
2823,60642.43
2824,74216.48
2825,91709.85
2826,100201.586
2827,152548.16
2828,127197.28
2829,45448.047
2830,187430.2
2831,164061.92
2832,167676.61
2833,197243.11
2834,181894.14
2835,172415.61
2836,182250.66
2837,57243.016
2838,93327.336
2839,162633.16
2840,151443.7
2841,167899.05
2842,177010.97
2843,116466.49
2844,105997.56
2845,117976.6
2846,186423.77
2847,175784.02
2848,65378.1
2849,145337.67
2850,210853.94
2851,146975.08
2852,171865.33
2853,171225.9
2854,141615.16
2855,150599.86
2856,182693.73
2857,156057.14
2858,169144.67
2859,183498.4
2860,56854.742
2861,120520.836
2862,97640.64
2863,30685.422
2864,125786.21
2865,62466.76
2866,60682.86
2867,122730.9
2868,201443.02
2869,194981.1
2870,91969.07
2871,205731.02
2872,252502.69
2873,208190.62
2874,168946.64
2875,196594.52
2876,151783.27
2877,156105.33
2878,185681.84
2879,133887.97
2880,191086.27
2881,186576.48
2882,132759.77
2883,116817.17
2884,82188.61
2885,99152.87
2886,76598.98
2887,183930.98
2888,127699.91
2889,243376.42
2890,183576.61
2891,113214.52
2892,219089.52
2893,183116.27
2894,180946.69
2895,158311.42
2896,134612.0
2897,72612.3
2898,73824.35
2899,133665.86
2900,137175.06
2901,84690.13
2902,85128.87
2903,200714.02
2904,203214.98
2905,108097.02
2906,36227.215
2907,69336.77
2908,119056.97
2909,73693.32
2910,149426.12
2911,99090.055
2912,90570.664
2913,118652.82
2914,132800.61
2915,134436.56
2916,101492.63
2917,94585.35
2918,98260.305
2919,130685.35
