Id,SalePrice
1612,169659.46716810856
1613,158415.8395564326
1614,97667.27749276969
1615,93570.413550768
1616,82903.97524981973
1617,84552.51680999815
1618,153336.31988268316
1619,128543.45657206893
1620,62028.99908769957
1621,95983.80339441642
1622,132670.08405628338
1623,250126.6212378418
1624,204123.76277305433
1625,94809.88746191627
1626,170208.87967552853
1627,187924.29836397633
1628,276607.69273631665
1629,166927.8551902702
1630,376619.14955143444
1631,246857.98480597176
1632,252163.50124551178
1633,155768.76112075092
1634,177977.27780165666
1635,168583.09964787823
1636,131571.4916758437
1637,139447.93312216466
1638,158830.7271995944
1639,169858.3074348066
1640,208309.4724059317
1641,189592.93431602465
1642,253952.76282911934
1643,207419.60553232618
1644,241799.85693312951
1645,237311.78186520954
1646,170517.7056507997
1647,136187.0552526399
1648,114823.85617165749
1649,141416.22737826852
1650,114106.44157283864
1651,117688.23817753758
1652,100385.88883783341
1653,102662.13811112293
1654,133140.47303041996
1655,112776.94946810415
1656,144841.5394941148
1657,148848.8968775874
1658,126975.10983199313
1659,128144.55367399652
1660,123582.0477244385
1661,420254.5058821053
1662,371402.5517057956
1663,388011.94085936854
1664,211117.33484556605
1665,325844.8281077298
1666,314099.66068108776
1667,367857.76989209326
1668,352029.27673993364
1669,297243.3853981041
1670,363317.23658378085
1671,253792.3212634639
1672,411586.6246046694
1673,298175.443317553
1674,237897.26220944975
1675,188464.78696413196
1676,211792.1141054303
1677,217893.84752237942
1678,481545.6587709413
1679,404539.9537103221
1680,330884.819839217
1681,263507.9977973079
1682,329811.77974411147
1683,186909.70665639808
1684,173357.582371364
1685,168661.57789877927
1686,163671.14634346156
1687,118886.24278279905
1688,185139.87111765778
1689,187502.84692409748
1690,186140.72009113032
1691,177643.56071944936
1692,261118.6187509204
1693,154951.12559249907
1694,175545.58923495995
1695,153698.84349316976
1696,254257.17211174514
1697,144213.51539894313
1698,342833.96439110267
1699,315961.60935218347
1700,259625.4663217166
1701,260902.55046973325
1702,205435.5436710243
1703,210438.13786267684
1704,277217.4066572931
1705,238382.46288553972
1706,246994.2980806698
1707,208918.03319633906
1708,196545.3058793661
1709,245291.47200297005
1710,213918.99195404781
1711,271599.26445654064
1712,245046.41568608038
1713,282714.3812321174
1714,211992.1729045376
1715,206187.80715382632
1716,159048.3748203346
1717,147194.7327053114
1718,104347.50078959523
1719,239062.05950159414
1720,186324.94915662325
1721,144855.91236231726
1722,109058.16748319962
1723,158165.64469376692
1724,199966.064688582
1725,252825.2947871912
1726,171255.11547363098
1727,168377.32206536838
1728,168407.77474513106
1729,152684.23839138108
1730,123010.43940321096
1731,129793.17251891717
1732,109959.28872046676
1733,118576.45703738193
1734,133466.69146513715
1735,110085.83082608625
1736,126914.00393588166
1737,296217.3014617732
1738,260571.96177162687
1739,284310.94363239023
1740,236974.2566083515
1741,202080.01567627603
1742,166297.43747642657
1743,162472.73369120035
1744,198371.08472894848
1745,198036.00864040313
1746,172226.85501358358
1747,192261.91356405534
1748,248105.91424461242
1749,142745.9332454137
1750,110759.57515548602
1751,239503.92858742925
1752,107169.2894858528
1753,149006.27338786414
1754,183197.625516534
1755,172670.4983916865
1756,131631.17380224395
1757,124987.90472688114
1758,158581.38292609857
1759,168690.56399707825
1760,160301.46289599207
1761,138986.25631052058
1762,182661.20715239752
1763,187073.6851547562
1764,121395.41528005904
1765,66804.30967795606
1766,202967.64849209203
1767,233741.14377760826
1768,130861.35634930881
1769,164385.08955991687
1770,120473.33402926153
1771,134420.26861253052
1772,129261.68690332944
1773,155690.76429695566
1774,95612.00039112956
1775,149479.98750175667
1776,150162.3429346328
1777,101239.7846295163
1778,119070.57091716288
1779,107916.56254407387
1780,133863.57119014242
1781,124654.77172798662
1782,81612.41949612852
1783,104068.43939939525
1784,152549.19416127753
1785,87566.43749114811
1786,157755.5239662086
1787,141427.34857458467
1788,48486.63230496265
1789,68415.34760159544
1790,103579.38572663885
1791,147875.1142960775
1792,159832.907295422
1793,84576.00724688052
1794,126105.57696556322
1795,136694.85425930936
1796,122219.81987146664
1797,80411.71924114133
1798,121523.27175644053
1799,145128.8483362895
1800,117800.23651591524
1801,134121.7139311768
1802,120545.8378964482
1803,141433.41678234815
1804,132856.7761632001
1805,148113.9350511442
1806,113803.07023960205
1807,148728.08827267255
1808,139096.1069214024
1809,104731.24581804538
1810,156961.97498106022
1811,101664.75786946963
1812,86588.70098514024
1813,145292.75853347403
1814,135988.8220793525
1815,74644.2000614526
1816,82624.44364975506
1817,95137.26319792705
1818,164941.87893044265
1819,115734.99958621706
1820,34158.72220624769
1821,87232.2508184912
1822,142454.81823280334
1823,55346.03930786214
1824,88921.88044998155
1825,156575.30253258074
1826,115654.22881190263
1827,92895.80010427297
1828,122047.6164592647
1829,84421.90996835673
1830,127417.36528632503
1831,168068.42736613363
1832,69708.88404129134
1833,126807.4700091555
1834,144434.75263965773
1835,111997.0461693552
1836,126550.44600394265
1837,68085.05456434835
1838,178175.5815289103
1839,123411.33927321697
1840,175737.68465490497
1841,88548.69254760201
1842,54919.26427757037
1843,142844.94997462528
1844,144653.61063196187
1845,135595.13235113627
1846,149686.6277067054
1847,210191.94197619575
1848,73521.4771659742
1849,86069.11737687368
1850,116800.09278714526
1851,110536.7154306739
1852,121130.56152696698
1853,111324.17576570286
1854,146862.52772733566
1855,141165.84728343823
1856,217478.2767745826
1857,155934.05320001248
1858,130872.33177299832
1859,118802.38006242285
1860,146702.7472402259
1861,118501.42797639321
1862,238810.29496725855
1863,203142.42745728014
1864,203173.1327915846
1865,378923.60168461775
1866,358405.9368188123
1867,210283.2166390523
1868,286260.1436448821
1869,207489.99611569196
1870,229729.1292934148
1871,278244.6267720041
1872,167959.9637858506
1873,256055.5356570398
1874,137568.24834198048
1875,163582.74034607332
1876,198751.74782795287
1877,206120.43541405152
1878,174616.17152322273
1879,83946.1977457975
1880,141762.31326698264
1881,260228.24376477214
1882,229239.06307513246
1883,175619.4853658938
1884,201903.13448692005
1885,190611.50339382072
1886,286042.4556364948
1887,198715.01647681723
1888,263114.4114084545
1889,173201.00546573612
1890,106599.05844647402
1891,147978.2223274594
1892,131406.0155764154
1893,125433.44850932741
1894,123133.3242874505
1895,138790.42474341064
1896,138780.83474144843
1897,96649.37426330739
1898,165108.9781716982
1899,151120.72621882908
1900,195477.76574827282
1901,239714.6189033198
1902,187367.41519811083
1903,194152.21460981425
1904,176363.37599029197
1905,220782.15083838097
1906,110766.1349727025
1907,188481.41237740914
1908,136890.82299001064
1909,122634.12066017604
1910,122488.9509730517
1911,223262.09643825362
1912,245829.6476385436
1913,146423.70917680082
1914,41936.41621483626
1915,348425.83536779357
1916,120392.27978373381
1917,213132.71731184088
1918,151505.61106915495
1919,145930.55054110268
1920,125157.14592744806
1921,395835.5676855716
1922,357490.02731148957
1923,179258.11094633577
1924,234556.99699423063
1925,190428.5675435077
1926,395780.0354846058
1927,141817.17166299702
1928,173098.40858782036
1929,133597.6311019565
1930,116370.47819381031
1931,119584.96737449802
1932,81391.57478458474
1933,91575.47290685012
1934,147912.53360750302
1935,155660.3289980555
1936,212994.6894220761
1937,162521.74333825713
1938,149858.80386071323
1939,232170.97223461964
1940,182459.4915038328
1941,152562.72233379204
1942,145985.41994339274
1943,236212.48114403753
1944,418973.7522815304
1945,440894.7665343109
1946,127417.25943013745
1947,181810.91688034096
1948,106170.99757755864
1949,232362.9495155189
1950,156808.8437196977
1951,238896.55668680105
1952,181541.86379849954
1953,179227.45736693186
1954,140447.20775215435
1955,88150.95623977362
1956,247631.5285394444
1957,154014.0963656627
1958,252471.28163044492
1959,112965.06995192594
1960,97756.01192280592
1961,121955.60150191707
1962,103170.93159178544
1963,109735.34318191027
1964,102395.69971938325
1965,135508.93575115615
1966,112959.1152849074
1967,314837.0102983378
1968,432340.08812469523
1969,398402.4106016228
1970,414752.185156737
1971,432369.47602837137
1972,363611.39590684586
1973,293740.0057287524
1974,340163.88810418185
1975,480756.1449103046
1976,273424.1944915487
1977,366847.5480487634
1978,360813.3773883551
1979,317178.4218658743
1980,193999.11760044587
1981,347153.26076210587
1982,206800.4621930237
1983,186308.89909253202
1984,160545.36471575222
1985,229142.55671830144
1986,203133.50715218237
1987,166679.24962692332
1988,173177.12844984626
1989,184979.0036398956
1990,209243.01777492874
1991,225212.99630287077
1992,217407.8969608769
1993,165183.92154140238
1994,226757.70425291258
1995,179677.50243297705
1996,119470.41300024753
1997,310915.82927013724
1998,320033.608206039
1999,314914.152538904
2000,320192.830654178
2001,296268.906749876
2002,236719.15653548305
2003,256377.16250737055
2004,275418.94021011144
2005,184447.7989310914
2006,216741.07167452274
2007,237881.4996595568
2008,229415.27351315168
2009,231490.6468829
2010,189915.82862835735
2011,122049.65580571299
2012,179470.68824834583
2013,180201.92177034423
2014,187722.21010112748
2015,207119.74876009466
2016,198282.43054361697
2017,209975.96034841175
2018,116036.68475150563
2019,155133.2393388529
2020,107342.30932524615
2021,111391.6997852428
2022,221513.13517458024
2023,135601.70483964347
2024,264602.5082892191
2025,324467.9530143634
2026,170488.38401506786
2027,163227.7163519524
2028,150706.8189837497
2029,174859.5466742053
2030,252195.263642584
2031,222323.03138434773
2032,244723.5831475616
2033,243177.92048370533
2034,162346.05107454586
2035,206706.06293202288
2036,198146.42226249466
2037,221676.76421221625
2038,242042.49998943752
2039,234622.04207004033
2040,252631.28352048318
2041,146921.44719519533
2042,200030.72373191649
2043,189157.75384963493
2044,161908.26122750257
2045,199419.04931783417
2046,122734.75765637265
2047,129429.87182026323
2048,126954.1655188871
2049,141455.13124398957
2050,163368.64594572407
2051,86437.50273943115
2052,132458.6332737338
2053,130723.6591526924
2054,147817.99667973694
2055,62076.045557828336
2056,145239.83807033594
2057,104071.0624476621
2058,169253.30965397003
2059,138647.48739205254
2060,171499.74664382247
2061,167799.3805695768
2062,133644.3390362273
2063,98528.3045148771
2064,147216.90524745107
2065,87367.75982249157
2066,146956.052330219
2067,60129.74501194476
2068,153815.14587653568
2069,76952.36553318698
2070,119983.26542630843
2071,61644.420001354294
2072,139370.2898415054
2073,146695.44636689295
2074,122324.45939695074
2075,77644.95779448918
2076,110876.05250330619
2077,112425.57562117599
2078,137308.15139321084
2079,122316.97696977282
2080,140001.36150621643
2081,123687.57586770366
2082,119569.91757173224
2083,143882.39531319475
2084,121027.0077887746
2085,144398.1708038445
2086,31332.5292071876
2087,106860.78025912125
2088,84974.0404635392
2089,69506.24618961333
2090,132721.6248312118
2091,167187.67907840968
2092,152010.3910169864
2093,98751.37111382755
2094,75346.72476916788
2095,15857.743804903468
2096,116749.27726762048
2097,107200.62797110413
2098,134045.4631103903
2099,63027.86683775668
2100,47537.699110750895
2101,112940.10421181555
2102,124231.36401355838
2103,125081.20265017205
2104,141476.30784985566
2105,105825.54331633622
2106,76978.55722363455
2107,179347.0199095185
2108,89658.41885826622
2109,107321.13335890458
2110,115312.07810559099
2111,71413.42908907967
2112,135688.8155734645
2113,160945.95641138518
2114,193007.49566833398
2115,157642.03184034428
2116,110367.62546683272
2117,153608.77797383256
2118,112872.68140036144
2119,142270.8771013119
2120,136287.5473691053
2121,55909.57349298251
2122,116318.21623985615
2123,99320.24257257686
2124,137461.52600955614
2125,139450.779217081
2126,133266.67266544205
2127,125928.4852037233
2128,108790.72964104437
2129,19892.242189479763
2130,139256.26146579263
2131,148621.1401734477
2132,93625.28168476724
2133,93842.48196050526
2134,117277.82751832652
2135,16585.518365508207
2136,75049.74923202976
2137,74974.40878064303
2138,126277.77342129675
2139,140045.3581346583
2140,97451.67440866872
2141,166290.18167749184
2142,119791.59504811555
2143,162662.80743219293
2144,127373.54568713297
2145,116919.23151669493
2146,142261.53252767347
2147,130484.92492052533
2148,129033.10677321952
2149,111629.5795088923
2150,237975.54153422
2151,98494.2010873308
2152,61903.96277272588
2153,155712.54178792067
2154,75025.40989231422
2155,102587.89725539352
2156,263121.68858786457
2157,242643.99372140513
2158,252755.61253813456
2159,204166.48863826637
2160,182078.392916901
2161,229248.33378265015
2162,411818.62063269014
2163,350731.4739777121
2164,256314.5005080444
2165,191708.94481619415
2166,124174.37308528108
2167,235571.8335516877
2168,177060.80524596528
2169,183771.21190375506
2170,166051.43239202598
2171,155120.8716211103
2172,121186.17331481284
2173,162866.67680722705
2174,219775.66045489963
2175,291122.1875146137
2176,325646.49163976614
2177,241810.033519512
2178,190473.93338968154
2179,123251.05992183737
2180,156634.04833733843
2181,176630.57199054633
2182,214520.82679964326
2183,180629.54350789308
2184,129557.67775533802
2185,99813.05685526262
2186,158741.9182833122
2187,167068.94998631932
2188,116006.41648363961
2189,290090.5016661041
2190,84016.00654832543
2191,110002.37049828224
2192,78335.01048825562
2193,87511.9021850869
2194,132739.2270125876
2195,91000.39598048582
2196,94825.27404466308
2197,127860.88317350575
2198,111187.63502038408
2199,172003.89911599897
2200,188829.53650724588
2201,132908.18622022495
2202,196786.02121055874
2203,158295.81518207164
2204,229044.88826219997
2205,144731.6505078687
2206,116245.43256180012
2207,214309.42609444636
2208,240625.68507272782
2209,249294.39968750926
2210,108476.40295096209
2211,106193.93140118931
2212,115612.75833315552
2213,111535.53985719386
2214,66023.78828037005
2215,102669.05483699583
2216,89180.67359042076
2217,40861.17387830432
2218,107277.99593610194
2219,72792.5702677922
2220,130264.7835200427
2221,346191.1250662702
2222,304596.4772579188
2223,266019.890704483
2224,189570.88629698392
2225,133335.60532957382
2226,193318.51151024192
2227,186075.45807341993
2228,287658.9933142853
2229,251446.08692487728
2230,137218.58265867663
2231,208835.0023693924
2232,172148.3924057026
2233,182468.0339251218
2234,234691.10397601928
2235,219257.21067156046
2236,249148.23044387394
2237,313218.264269526
2238,204683.23790851314
2239,15087.41193286308
2240,147636.33837103794
2241,186086.96911439326
2242,116870.5620069653
2243,120765.2669119308
2244,94760.5699432328
2245,92745.29038326017
2246,149295.8645103137
2247,103526.59353237227
2248,126030.57943762037
2249,109811.94905028243
2250,148211.5319646117
2251,123157.281567441
2252,185095.06918060634
2253,150690.8133798842
2254,196037.7470695825
2255,175447.21354518793
2256,136832.36477389585
2257,219467.38865217692
2258,133333.6253384745
2259,181400.7381131604
2260,113646.73382658862
2261,206574.69929165937
2262,224187.84142900715
2263,403004.2224989855
2264,475611.07606041897
2265,114250.40879573661
2266,336941.92532112997
2267,402617.81771428767
2268,176866.25445747867
2269,135605.07446180194
2270,167688.00514771478
2271,197173.52925062404
2272,225797.0032912092
2273,128872.61183074299
2274,171758.13867664887
2275,184243.87998504666
2276,201543.79909275114
2277,185456.51608496174
2278,148200.48604430674
2279,108319.5969068517
2280,98926.91835476205
2281,137816.95770440443
2282,150365.36575404825
2283,113547.22214950873
2284,97023.62892887047
2285,120518.63242674667
2286,131705.9717590298
2287,384629.11369755963
2288,283589.1847849262
2289,367049.29985889216
2290,457655.6887198854
2291,342882.5099482227
2292,419964.3741651607
2293,470228.7889604503
2294,405808.800118238
2295,473384.69912887336
2296,252949.580514895
2297,385978.6249423246
2298,384419.8846835364
2299,348428.83483085263
2300,329392.8214754151
2301,326025.2164180166
2302,257925.78883901637
2303,236083.40472480326
2304,241782.04557718046
2305,195287.0099736532
2306,192167.88662732783
2307,190424.48064920434
2308,256333.41631819025
2309,292302.76917168667
2310,207531.1716069906
2311,203546.6609175631
2312,168649.42441733813
2313,174200.2865532833
2314,174280.68239916852
2315,181310.21293571778
2316,183445.28331128924
2317,174821.5028801399
2318,187904.15602834764
2319,189936.31708265314
2320,165418.23722415385
2321,240470.0381886726
2322,169413.31169377506
2323,191635.32740933643
2324,148786.8096978077
2325,202782.54890386533
2326,153465.7905007115
2327,203188.5195923661
2328,218478.2123194711
2329,183153.7040895739
2330,182388.3289828574
2331,346795.62192721036
2332,391248.4811862173
2333,328066.1581855806
2334,274970.160265359
2335,285685.159905686
2336,316898.103992111
2337,151034.52676853217
2338,215932.59677908316
2339,194894.74519971746
2340,387596.24090133025
2341,183728.32347443528
2342,221760.828878117
2343,219878.52737137422
2344,199358.49004232165
2345,231094.8901117038
2346,208155.64170583067
2347,198209.09866910038
2348,247064.57541930748
2349,190258.5196253137
2350,292542.72651497123
2351,283741.93630516937
2352,232228.2262524982
2353,248806.01350571561
2354,104437.9906159358
2355,97271.63736480034
2356,147655.84554605116
2357,181434.51543998637
2358,194547.25123068743
2359,105213.2623336966
2360,114197.12246483886
2361,145083.8143605628
2362,171110.1194949312
2363,100837.27751122662
2364,116918.5962725905
2365,202078.88387079161
2366,191239.8270592954
2367,211822.25392328695
2368,217140.21196250242
2369,218201.517554144
2370,171441.1755917561
2371,168897.68015819302
2372,149394.9422772067
2373,237776.89317394266
2374,303532.68311949726
2375,249703.82399397646
2376,352012.17922532535
2377,352875.2885214341
2378,146005.97500192266
2379,222694.0459524336
2380,136975.65075345183
2381,155993.4078493473
2382,207407.14514925788
2383,191106.4879038211
2384,220810.24775996394
2385,181885.59314588286
2386,124589.98106164778
2387,120857.33571185729
2388,91274.07304936541
2389,111963.44650155633
2390,138741.2598471002
2391,135674.08163921174
2392,86345.11981124453
2393,164518.59403003377
2394,143707.01225424567
2395,220351.60922411078
2396,140566.88047331845
2397,239184.8932952859
2398,101481.84121506175
2399,51726.90743854568
2400,95464.76207118186
2401,113963.18397732211
2402,137951.42947230977
2403,145733.3526244351
2404,150373.39459735565
2405,150944.8018025876
2406,119100.81722917325
2407,99195.65056131496
2408,134861.05307079208
2409,122629.30865181591
2410,185226.20391361535
2411,125180.85851488494
2412,129896.20795998421
2413,123183.92421163853
2414,142408.03715320549
2415,122725.86808061671
2416,113141.49580566342
2417,122828.55184683551
2418,142958.94404437204
2419,88384.04404613024
2420,137363.4995597117
2421,157071.2861374521
2422,110638.20702395962
2423,113999.6129109591
2424,115526.78856984402
2425,174822.15599746202
2426,142552.68012751846
2427,118152.31272587339
2428,179729.48145658217
2429,134840.90924034972
2430,124435.90021329718
2431,115692.31029406739
2432,121044.38412233317
2433,165430.3473174227
2434,133020.5404124233
2435,159779.44210806626
2436,113368.40010789024
2437,136724.93119334694
2438,131041.1261240054
2439,92084.5970014861
2440,119824.00792915108
2441,64468.68086858075
2442,93907.90072764158
2443,80857.68364451507
2444,155519.38388675143
2445,94957.20594419453
2446,146424.884945158
2447,108663.60102158222
2448,133503.13754794156
2449,131087.27438760022
2450,143584.80291883752
2451,101327.43939251777
2452,181705.95349519665
2453,80284.46647955182
2454,109980.97394468058
2455,142912.51246365855
2456,103085.64392964442
2457,121194.66282287659
2458,130485.11542702308
2459,109633.3833951057
2460,102074.59967577171
2461,156126.79557124714
2462,147037.63866302173
2463,121754.81411697448
2464,193344.76770266634
2465,140760.15680201538
2466,113901.87590989926
2467,111761.78174457345
2468,99924.78715406045
2469,104468.81420423706
2470,136696.4008539285
2471,126305.9899938421
2472,133900.26050525886
2473,82469.16644672221
2474,67132.26113168131
2475,206020.95049685083
2476,149265.687654347
2477,122877.1567085541
2478,149863.0187337598
2479,109713.47312225799
2480,163915.07619668441
2481,113908.06276492782
2482,55435.38278795085
2483,112391.94012799683
2484,114384.90462988707
2485,148019.24051426063
2486,157556.24823780174
2487,129222.61562333062
2488,146409.7250154642
2489,135626.36877467358
2490,173924.10731941977
2491,112803.38322657598
2492,190116.66819994047
2493,185446.7512222856
2494,129416.53135058132
2495,101413.99256737526
2496,234884.93923673208
2497,138366.78108046987
2498,119574.39677075205
2499,53200.127279424385
2500,44272.681422625945
2501,128566.10280615326
2502,96964.75630557063
2503,101940.52710077791
2504,182705.5922838854
2505,251699.02352776538
2506,252963.82892455187
2507,279864.81659391266
2508,245194.69085586307
2509,207718.61528310733
2510,200781.72891987595
2511,161200.6394174718
2512,211790.88641497504
2513,213510.82343301293
2514,281756.03520725406
2515,136492.1413367809
2516,161780.1445876948
2517,125140.87030303717
2518,135973.12764006178
2519,263429.1887001721
2520,233048.79582557894
2521,166484.6198415168
2522,220121.07218297152
2523,71882.94107555466
2524,111728.75818967489
2525,136393.10601370738
2526,101176.7032816058
2527,113371.80384387296
2528,81025.52596172951
2529,45572.97545713722
2530,134983.62399826237
2531,251098.73839492945
2532,216876.63865079853
2533,187862.28005365413
2534,218677.34860751624
2535,283462.89513051056
2536,210040.27032472027
2537,267542.80330068537
2538,177676.06299024008
2539,169946.4010133799
2540,178214.68853029862
2541,175715.15682544486
2542,154124.39936437205
2543,128418.1964902478
2544,114700.87736160973
2545,139260.54722554891
2546,91843.72918647512
2547,69674.5626318046
2548,108779.65934196001
2549,150114.15499219712
2550,458936.68412285054
2551,143118.24040183867
2552,107424.28781210279
2553,71780.42488542467
2554,114796.26229275667
2555,138321.85099798866
2556,118222.17813539623
2557,114818.15202631068
2558,124841.50992370707
2559,129911.83286890837
2560,176000.0468846777
2561,148911.36879384573
2562,96210.03397645988
2563,181547.91857860552
2564,177219.2948462166
2565,173577.69264258302
2566,139041.97291053785
2567,136601.58784087154
2568,207050.5889501211
2569,255805.6592828407
2570,116512.18383569406
2571,224869.9011527643
2572,76562.37714242852
2573,178026.36804389022
2574,281550.3417478062
2575,113223.71883952795
2576,63121.06570332762
2577,98731.70286353302
2578,102048.04339051321
2579,73255.29112141731
2580,103911.90979872846
2581,34764.51238549749
2582,36939.34891158434
2583,283945.00952962437
2584,108464.86664791421
2585,179992.9225048955
2586,205070.388253929
2587,195278.8217772064
2588,156316.28055383978
2589,156625.96307663317
2590,156238.7469650193
2591,253855.25070567572
2592,197506.9658373408
2593,246403.94510708872
2594,175684.831970865
2595,181458.02410862397
2596,282863.1444201238
2597,173349.07549502768
2598,296628.73199207266
2599,144573.21333237967
2600,139773.4532920131
2601,98349.14701063107
2602,86423.58182385958
2603,79854.81576468317
2604,84344.94781535155
2605,95153.45108118813
2606,128199.16870311553
2607,226693.33066050868
2608,124740.9459283797
2609,137030.9701275774
2610,113523.80646695539
2611,95986.97331792126
2612,149081.69963959465
2613,127564.17372702881
2614,139038.19770743517
2615,140109.4895845153
2616,127618.16456000171
2617,185141.63922191152
2618,154125.3703119481
2619,217015.5764072621
2620,172991.18453413981
2621,156030.60521272724
2622,175809.0622805347
2623,247570.1290761244
2624,313592.20352119405
2625,314744.65585033473
2626,172247.80285434934
2627,147471.63614621302
2628,316945.6740859649
2629,526536.0038422208
2630,408396.70659348805
2631,495342.18810045905
2632,436159.0190392586
2633,324045.47030026687
2634,442768.55850326107
2635,112895.75952137109
2636,171715.42263540957
2637,173861.35483015925
2638,249317.8363622272
2639,158204.7471370067
2640,149135.8427677638
2641,121990.69768198306
2642,158526.74922141831
2643,94488.07824884745
2644,105687.86599094067
2645,118138.12766490965
2646,106888.4503980945
2647,105248.9026923887
2648,148946.855655231
2649,152808.69028581356
2650,127429.69833217094
2651,139301.79619543473
2652,381267.9560770666
2653,250779.72518613134
2654,274038.5598818583
2655,424868.02385416743
2656,318688.6631345949
2657,363677.2412646251
2658,322997.9794899237
2659,318956.7430527171
2660,352850.3082823203
2661,374140.0631287704
2662,384916.69929001166
2663,269986.9791391351
2664,287748.53498824284
2665,319534.8172243369
2666,280471.76931522717
2667,171621.2030145518
2668,187167.1312301218
2669,177553.96111604723
2670,272152.9037658699
2671,178804.31618867032
2672,195253.21281758146
2673,200836.46369773804
2674,185995.70119656806
2675,194187.0675553424
2676,184503.41308605953
2677,187040.82340583528
2678,233942.7187918056
2679,268250.0501240917
2680,292378.6117262146
2681,402578.5664816157
2682,297734.28860422305
2683,478409.53537075256
2684,330987.5446934447
2685,345604.7186315892
2686,255168.25011468018
2687,302749.0956223051
2688,177858.8184423202
2689,197241.9634483886
2690,375766.1004459391
2691,185963.4576735356
2692,97259.46605026229
2693,200367.75895223167
2694,122128.27900829302
2695,197484.8322016383
2696,183350.49741484554
2697,191600.82982044254
2698,129568.46656780313
2699,159218.60537659025
2700,131634.69783354903
2701,149638.1100315388
2702,115089.17292655616
2703,106492.12465569882
2704,141442.16370018673
2705,61943.02233315357
2706,121090.13610897998
2707,102003.79548605841
2708,133976.87609049416
2709,94690.46805750091
2710,120184.00871696301
2711,319036.16787347407
2712,440590.40308364824
2713,169200.26246825512
2714,147896.64655460438
2715,167228.8014680244
2716,148781.06277223513
2717,165724.02804903244
2718,203124.1751814169
2719,58076.88742429724
2720,177180.75232308294
2721,136580.9118200789
2722,115871.48053576243
2723,120567.38932610619
2724,123146.10753564788
2725,127538.30212145073
2726,140454.479359664
2727,129735.99417284447
2728,193642.07455793457
2729,145531.3810916843
2730,161549.06852429002
2731,108504.4471601963
2732,139592.771165496
2733,165563.11012802424
2734,118678.90123181349
